sample_id,accession,patient_id,platform_id,modality,processed_modality,cell_type,specimen_compartment,disease_label,keloid_vs_normal,scar_type,lesional_status,treatment,encoder_task,encoder_response,contrast_type,eval_grain,cohort_role,lockbox,allow_accession_level_grouping,split_group,keloid_binary,keloid_binary_all_profiles,keloid_vs_normal_scar,keloid_vs_pathologic_scar,keloid_vs_unaffected_skin,clean_keloid_binary,fibroblast_keloid_binary,is_tissue_for_primary_skin
GSM3440196,GSE121618,0620K,GPL21185,microarray,public_keloid,endothelial,endothelial,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,microarray|GSE121618|0620K,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
GSM3440197,GSE121618,0720K,GPL21185,microarray,public_keloid,endothelial,endothelial,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,microarray|GSE121618|0720K,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
GSM3440198,GSE121618,0808N,GPL21185,microarray,public_keloid,endothelial,endothelial,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,microarray|GSE121618|0808N,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,exclude,False
GSM3440199,GSE121618,0905N,GPL21185,microarray,public_keloid,endothelial,endothelial,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,microarray|GSE121618|0905N,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,exclude,False
GSM3440200,GSE121618,0906N,GPL21185,microarray,public_keloid,endothelial,endothelial,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,microarray|GSE121618|0906N,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,exclude,False
GSM3440201,GSE121618,0912N,GPL21185,microarray,public_keloid,endothelial,endothelial,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,microarray|GSE121618|0912N,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,exclude,False
GSM3440202,GSE121618,1012K,GPL21185,microarray,public_keloid,endothelial,endothelial,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,microarray|GSE121618|1012K,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
GSM3440203,GSE121618,1017N,GPL21185,microarray,public_keloid,endothelial,endothelial,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,microarray|GSE121618|1017N,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,exclude,False
GSM3440204,GSE121618,1025N,GPL21185,microarray,public_keloid,endothelial,endothelial,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,microarray|GSE121618|1025N,non_keloid,non_keloid,exclude,exclude,exclude,non_keloid,exclude,False
KC1,GSE173900,KC1,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KC1,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
KC2,GSE173900,KC2,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KC2,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
KC3,GSE173900,KC3,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KC3,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
KC4,GSE173900,KC4,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KC4,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
KL3,GSE173900,KL3,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KL3,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
KL5,GSE173900,KL5,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KL5,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
KL6,GSE173900,KL6,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KL6,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
KL7,GSE173900,KL7,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KL7,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
KL9,GSE173900,KL9,GPL21697,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE173900|KL9,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
Keloid1,GSE190626,Keloid1,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE190626|Keloid1,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
Keloid2,GSE190626,Keloid2,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE190626|Keloid2,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
Keloid3,GSE190626,Keloid3,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE190626|Keloid3,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
Normal1,GSE190626,Normal1,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE190626|Normal1,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
Normal2,GSE190626,Normal2,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE190626|Normal2,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
Normal3,GSE190626,Normal3,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,development,False,False,bulk_rnaseq|GSE190626|Normal3,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
GSM7846598,GSE245660,s1,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,immature_scar,unknown,immature_scar,unknown,none,scar_differential,immature_scar,sample,profile,development,False,False,bulk_rnaseq|GSE245660|s1,non_keloid,non_keloid,exclude,non_keloid,exclude,exclude,exclude,False
GSM7846599,GSE245660,s2,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,immature_scar,unknown,immature_scar,unknown,none,scar_differential,immature_scar,sample,profile,development,False,False,bulk_rnaseq|GSE245660|s2,non_keloid,non_keloid,exclude,non_keloid,exclude,exclude,exclude,False
GSM7846600,GSE245660,k1,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,scar_differential,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE245660|k1,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
GSM7846601,GSE245660,k2,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,scar_differential,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE245660|k2,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
GSM7846602,GSE245660,k3,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,scar_differential,keloid,sample,profile,development,False,False,bulk_rnaseq|GSE245660|k3,keloid,keloid,keloid,keloid,exclude,keloid,exclude,False
K1-1st,GSE113619,K1,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K1,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K2-1st,GSE113619,K2,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K2,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K3-1st,GSE113619,K3,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K3,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K4-1st,GSE113619,K4,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K4,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K5-1st,GSE113619,K5,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K5,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K6-1st,GSE113619,K6,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K6,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K7-1st,GSE113619,K7,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K7,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K8-1st,GSE113619,K8,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K8,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N1-1st,GSE113619,N1,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N1,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N2-1st,GSE113619,N2,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N2,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N3-1st,GSE113619,N3,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N3,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N4-1st,GSE113619,N4,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N4,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N5-1st,GSE113619,N5,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day0,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N5,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K1-2nd,GSE113619,K1,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K1,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K2-2nd,GSE113619,K2,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K2,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K3-2nd,GSE113619,K3,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K3,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K4-2nd,GSE113619,K4,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K4,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K5-2nd,GSE113619,K5,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K5,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K6-2nd,GSE113619,K6,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K6,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K7-2nd,GSE113619,K7,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K7,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
K8-2nd,GSE113619,K8,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid_prone,unknown,unknown,unknown,none,wound_susceptibility,keloid_prone_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|K8,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N1-2nd,GSE113619,N1,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N1,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N2-2nd,GSE113619,N2,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N2,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N4-2nd,GSE113619,N4,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N4,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N5-2nd,GSE113619,N5,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N5,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
N6-2nd,GSE113619,N6,GPL16791,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,control,unknown,unknown,unknown,none,wound_susceptibility,control_day42,wound_timepoint,profile,development,False,False,bulk_rnaseq|GSE113619|N6,exclude,exclude,exclude,exclude,exclude,exclude,exclude,True
Ctrl1,GSE237752,Ctrl1,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,lockbox,True,True,bulk_rnaseq|GSE237752|Ctrl1,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
Ctrl2,GSE237752,Ctrl2,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,lockbox,True,True,bulk_rnaseq|GSE237752|Ctrl2,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
Ctrl3,GSE237752,Ctrl3,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,normal,normal,normal,unknown,none,keloid_vs_normal,normal,sample,profile,lockbox,True,True,bulk_rnaseq|GSE237752|Ctrl3,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
keloid1,GSE237752,keloid1,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,lockbox,True,True,bulk_rnaseq|GSE237752|keloid1,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
keloid2,GSE237752,keloid2,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,lockbox,True,True,bulk_rnaseq|GSE237752|keloid2,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
keloid3,GSE237752,keloid3,GPL24676,bulk_rnaseq,public_keloid,bulk_tissue,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,lockbox,True,True,bulk_rnaseq|GSE237752|keloid3,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
HK-NS1,GSE191067,HK_NS1,GPL24676,scrna_pseudobulk,public_keloid,all_cells_pseudobulk,bulk_tissue,adjacent_normal,adjacent_normal,adjacent_normal,unknown,none,keloid_vs_normal,adjacent_normal,sample,profile,lockbox,True,False,scrna_pseudobulk|GSE191067|HK_NS1,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
HK-NS2,GSE191067,HK_NS2,GPL24676,scrna_pseudobulk,public_keloid,all_cells_pseudobulk,bulk_tissue,adjacent_normal,adjacent_normal,adjacent_normal,unknown,none,keloid_vs_normal,adjacent_normal,sample,profile,lockbox,True,False,scrna_pseudobulk|GSE191067|HK_NS2,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
HK-NS3,GSE191067,HK_NS3,GPL24676,scrna_pseudobulk,public_keloid,all_cells_pseudobulk,bulk_tissue,adjacent_normal,adjacent_normal,adjacent_normal,unknown,none,keloid_vs_normal,adjacent_normal,sample,profile,lockbox,True,False,scrna_pseudobulk|GSE191067|HK_NS3,non_keloid,non_keloid,exclude,exclude,non_keloid,non_keloid,exclude,True
HK1,GSE191067,HK1,GPL24676,scrna_pseudobulk,public_keloid,all_cells_pseudobulk,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,lockbox,True,False,scrna_pseudobulk|GSE191067|HK1,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
HK2,GSE191067,HK2,GPL24676,scrna_pseudobulk,public_keloid,all_cells_pseudobulk,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,lockbox,True,False,scrna_pseudobulk|GSE191067|HK2,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
HK3,GSE191067,HK3,GPL24676,scrna_pseudobulk,public_keloid,all_cells_pseudobulk,bulk_tissue,keloid,keloid,keloid,unknown,none,keloid_vs_normal,keloid,sample,profile,lockbox,True,False,scrna_pseudobulk|GSE191067|HK3,keloid,keloid,keloid,keloid,keloid,keloid,exclude,True
