image_id,image_number,image_pos_x,image_pos_y,image_shape_h,image_shape_w,crop_number,acquisition_id,bc_depth,bc_invalid,bc_valid,bc_highest_count,bc_second_count,condition_id,condition_name,time_point,barcode,concentration,plate_id,bc_plate,bc_x,bc_y,well_name,sampleblock_id,site_id,acquisition_mcd_acid,acquisition_mcd_roiid,slideac_id,site_mcd_panoramaid,slide_id,slideac_name,slide_number,sampleblock_name,cellline,hastelox,mask_filename_cell,mask_filename_cyto,mask_filename_nucleiexp,image_stack_filename_FullStackComp,image_stack_filename_FullStackFiltered
149,149,0,391,332,317,1,52,30.0,104,37,36,1,44,HT-29_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,3,D,D03,2,7,18,18,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,HT-29,0,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r18_a18_ac_full_l1_x0_y391_filtered.tiff
227,227,411,92,391,358,3,86,30.0,120,28,28,0,44,HT-29_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,3,D,D03,2,11,12,12,11,1,11,20190621_p176_slide36_ac1_vz,36,p176,HT-29,0,20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l3_x411_y92_cell.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l3_x411_y92_cyto.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l3_x411_y92_nucleiexp.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l3_x411_y92_comp.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r12_a12_ac_full_l3_x411_y92_filtered.tiff
350,350,552,779,424,392,7,158,30.0,155,45,44,1,44,HT-29_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,3,D,D03,2,18,16,16,16,1,16,20190708_p176_slide33_ac1_vz,33,p176,HT-29,0,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l7_x552_y779_cell.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l7_x552_y779_cyto.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l7_x552_y779_nucleiexp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l7_x552_y779_comp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l7_x552_y779_filtered.tiff
577,577,458,663,313,298,4,215,30.0,94,38,37,1,44,HT-29_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,3,D,D03,2,29,6,6,27,1,27,20190711_p176_slide39_ac1_vz,39,p176,HT-29,0,20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l4_x458_y663_cell.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l4_x458_y663_cyto.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l4_x458_y663_nucleiexp.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l4_x458_y663_comp.tiff,20190711_p176_slide39_ac1_vz_s1_p1_r6_a6_ac_full_l4_x458_y663_filtered.tiff
723,723,368,1225,401,373,5,258,30.0,149,36,35,1,44,HT-29_c0.5_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,3,D,D03,2,34,16,16,31,1,30,20190715_p176_slide30_ac1_vz,30,p176,HT-29,0,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l5_x368_y1225_cell.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l5_x368_y1225_cyto.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l5_x368_y1225_nucleiexp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l5_x368_y1225_comp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r16_a16_ac_full_l5_x368_y1225_filtered.tiff
161,161,0,0,319,326,1,55,30.0,116,31,28,2,96,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,9,F,F09,2,7,4,4,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,HT-29,0,20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r4_a4_ac_full_l1_x0_y0_filtered.tiff
424,424,182,1886,193,205,3,172,30.0,19,21,21,0,96,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,9,F,F09,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,HT-29,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l3_x182_y1886_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l3_x182_y1886_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l3_x182_y1886_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l3_x182_y1886_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l3_x182_y1886_filtered.tiff
521,521,461,2066,320,348,7,188,30.0,130,37,37,0,96,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,9,F,F09,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,HT-29,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l7_x461_y2066_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l7_x461_y2066_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l7_x461_y2066_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l7_x461_y2066_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l7_x461_y2066_filtered.tiff
730,730,0,91,262,272,1,261,30.0,51,19,19,0,96,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,9,F,F09,2,34,3,3,31,1,30,20190715_p176_slide30_ac1_vz,30,p176,HT-29,0,20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y91_cell.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y91_cyto.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y91_nucleiexp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y91_comp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r3_a3_ac_full_l1_x0_y91_filtered.tiff
164,164,38,320,313,284,2,56,30.0,106,30,28,2,100,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,F,F11,2,7,5,5,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,HT-29,0,20190620_p176_slide27_ac1_vz_s1_p1_r5_a5_ac_full_l2_x38_y320_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r5_a5_ac_full_l2_x38_y320_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r5_a5_ac_full_l2_x38_y320_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r5_a5_ac_full_l2_x38_y320_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r5_a5_ac_full_l2_x38_y320_filtered.tiff
235,235,40,372,290,245,1,93,30.0,50,22,22,0,100,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,F,F11,2,11,9,9,11,1,11,20190621_p176_slide36_ac1_vz,36,p176,HT-29,0,20190621_p176_slide36_ac1_vz_s1_p1_r9_a9_ac_full_l1_x40_y372_cell.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r9_a9_ac_full_l1_x40_y372_cyto.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r9_a9_ac_full_l1_x40_y372_nucleiexp.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r9_a9_ac_full_l1_x40_y372_comp.tiff,20190621_p176_slide36_ac1_vz_s1_p1_r9_a9_ac_full_l1_x40_y372_filtered.tiff
346,346,78,596,334,322,3,158,30.0,117,32,32,0,100,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,F,F11,2,18,16,16,16,1,16,20190708_p176_slide33_ac1_vz,33,p176,HT-29,0,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_cell.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_cyto.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_nucleiexp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_comp.tiff,20190708_p176_slide33_ac1_vz_s1_p1_r16_a16_ac_full_l3_x78_y596_filtered.tiff
520,520,436,1713,188,184,6,188,30.0,32,26,26,0,100,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,F,F11,2,25,6,6,23,1,23,20190710_p176_slide23_ac1_vz,23,p176,HT-29,0,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l6_x436_y1713_cell.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l6_x436_y1713_cyto.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l6_x436_y1713_nucleiexp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l6_x436_y1713_comp.tiff,20190710_p176_slide23_ac1_vz_s1_p1_r6_a6_ac_full_l6_x436_y1713_filtered.tiff
732,732,0,0,336,305,1,262,30.0,119,27,27,0,100,HT-29_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 1, 'In115': 1}",0.25,176,1,11,F,F11,2,34,5,5,31,1,30,20190715_p176_slide30_ac1_vz,30,p176,HT-29,0,20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cell.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_cyto.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_nucleiexp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_comp.tiff,20190715_p176_slide30_ac1_vz_s1_p1_r5_a5_ac_full_l1_x0_y0_filtered.tiff
165,165,0,7,280,310,1,57,30.0,57,62,61,1,14,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,8,B,B08,2,7,6,6,7,1,7,20190620_p176_slide27_ac1_vz,27,p176,T-REx-293,0,20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y7_cell.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y7_cyto.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y7_nucleiexp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y7_comp.tiff,20190620_p176_slide27_ac1_vz_s1_p1_r6_a6_ac_full_l1_x0_y7_filtered.tiff
179,179,0,0,251,299,1,68,30.0,56,60,60,0,14,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,8,B,B08,2,8,7,7,8,1,8,20190620_p176_slide5_ac1_vz,5,p176,T-REx-293,0,20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cell.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_cyto.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_nucleiexp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_comp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r7_a7_ac_full_l1_x0_y0_filtered.tiff
377,377,834,1435,536,433,21,168,30.0,164,116,114,2,14,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,8,B,B08,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,T-REx-293,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l21_x834_y1435_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l21_x834_y1435_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l21_x834_y1435_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l21_x834_y1435_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l21_x834_y1435_filtered.tiff
416,416,959,1855,538,505,22,172,30.0,163,77,74,1,14,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,8,B,B08,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,T-REx-293,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l22_x959_y1855_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l22_x959_y1855_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l22_x959_y1855_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l22_x959_y1855_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l22_x959_y1855_filtered.tiff
535,535,328,958,500,333,5,190,30.0,126,100,98,1,14,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,8,B,B08,2,26,14,14,24,1,24,20190710_p176_slide8_ac1_vz,8,p176,T-REx-293,0,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l5_x328_y958_cell.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l5_x328_y958_cyto.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l5_x328_y958_nucleiexp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l5_x328_y958_comp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l5_x328_y958_filtered.tiff
687,687,963,1782,568,494,21,254,30.0,163,110,109,1,14,T-REx-293_c1.0_tp96,96.0,"{'Pd102': 1, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 0, 'In115': 0}",1.0,176,1,8,B,B08,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,T-REx-293,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l21_x963_y1782_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l21_x963_y1782_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l21_x963_y1782_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l21_x963_y1782_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l21_x963_y1782_filtered.tiff
168,168,0,0,276,297,1,60,30.0,81,19,19,0,88,HT-29_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,5,F,F05,2,8,1,1,8,1,8,20190620_p176_slide5_ac1_vz,5,p176,HT-29,0,20190620_p176_slide5_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_cell.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_cyto.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_nucleiexp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_comp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r1_a1_ac_full_l1_x0_y0_filtered.tiff
383,383,1404,1754,334,327,27,168,30.0,124,33,33,0,88,HT-29_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,5,F,F05,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,HT-29,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l27_x1404_y1754_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l27_x1404_y1754_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l27_x1404_y1754_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l27_x1404_y1754_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l27_x1404_y1754_filtered.tiff
428,428,1589,2307,219,200,33,172,30.0,23,31,31,0,88,HT-29_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,5,F,F05,2,21,7,7,19,1,19,20190709_p176_slide16_ac1_vz,16,p176,HT-29,0,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l33_x1589_y2307_cell.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l33_x1589_y2307_cyto.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l33_x1589_y2307_nucleiexp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l33_x1589_y2307_comp.tiff,20190709_p176_slide16_ac1_vz_s1_p1_r7_a7_ac_full_l33_x1589_y2307_filtered.tiff
526,526,860,1228,347,358,10,190,30.0,121,44,43,1,88,HT-29_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,5,F,F05,2,26,14,14,24,1,24,20190710_p176_slide8_ac1_vz,8,p176,HT-29,0,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l10_x860_y1228_cell.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l10_x860_y1228_cyto.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l10_x860_y1228_nucleiexp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l10_x860_y1228_comp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l10_x860_y1228_filtered.tiff
697,697,1552,2176,293,295,30,254,30.0,73,32,31,1,88,HT-29_c0.25_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 0, 'Pd108': 0, 'Pd110': 1, 'In113': 0, 'In115': 1}",0.25,176,1,5,F,F05,2,33,4,4,30,1,12,20190715_p176_slide14_ac1_vz,14,p176,HT-29,0,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l30_x1552_y2176_cell.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l30_x1552_y2176_cyto.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l30_x1552_y2176_nucleiexp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l30_x1552_y2176_comp.tiff,20190715_p176_slide14_ac1_vz_s1_p1_r4_a4_ac_full_l30_x1552_y2176_filtered.tiff
171,171,80,448,277,256,2,62,30.0,51,66,65,1,80,T-47D_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,11,E,E11,2,8,14,14,8,1,8,20190620_p176_slide5_ac1_vz,5,p176,T-47D,0,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_cell.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_cyto.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_nucleiexp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_comp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l2_x80_y448_filtered.tiff
391,391,2078,602,224,248,34,168,30.0,42,48,48,0,80,T-47D_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,11,E,E11,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,T-47D,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l34_x2078_y602_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l34_x2078_y602_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l34_x2078_y602_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l34_x2078_y602_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l34_x2078_y602_filtered.tiff
531,531,1451,22,285,295,15,190,30.0,70,64,63,1,80,T-47D_c0.5_tp96,96.0,"{'Pd102': 0, 'Pd104': 1, 'Pd105': 1, 'Pd106': 1, 'Pd108': 0, 'Pd110': 0, 'In113': 0, 'In115': 1}",0.5,176,1,11,E,E11,2,26,14,14,24,1,24,20190710_p176_slide8_ac1_vz,8,p176,T-47D,0,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_cell.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_cyto.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_nucleiexp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_comp.tiff,20190710_p176_slide8_ac1_vz_s1_p1_r14_a14_ac_full_l15_x1451_y22_filtered.tiff
172,172,155,0,217,188,3,62,30.0,50,19,19,0,98,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 1}",0.25,176,1,10,F,F10,2,8,14,14,8,1,8,20190620_p176_slide5_ac1_vz,5,p176,T-REx-293,0,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_cell.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_cyto.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_nucleiexp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_comp.tiff,20190620_p176_slide5_ac1_vz_s1_p1_r14_a14_ac_full_l3_x155_y0_filtered.tiff
385,385,1428,715,396,317,29,168,30.0,119,67,66,1,98,T-REx-293_c0.25_tp96,96.0,"{'Pd102': 1, 'Pd104': 0, 'Pd105': 0, 'Pd106': 0, 'Pd108': 1, 'Pd110': 0, 'In113': 1, 'In115': 1}",0.25,176,1,10,F,F10,2,20,15,15,18,1,18,20190709_p176_slide11_ac1_vz,11,p176,T-REx-293,0,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l29_x1428_y715_cell.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l29_x1428_y715_cyto.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l29_x1428_y715_nucleiexp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l29_x1428_y715_comp.tiff,20190709_p176_slide11_ac1_vz_s1_p1_r15_a15_ac_full_l29_x1428_y715_filtered.tiff
